product_idx,product_id,product_name,category_fixed,price,rating
1157,B089QH32TX,TOLESA Reciprocating Saw Blade Bi-Metal Cobalt for Sawzall Saw 9-Inch 8+10TPI Wood & Metal Demolition - 5 Pack,Tools,21.99,4.3
1158,B08KHSF1J3,Lufkin 3/8' x 100' Construction Steel Long Tape - ST100-07,Other,26.99,4.4
1159,B09Z66S85K,"Silkland USB C to Displayport 1.4 Adapter with 8K@60hz, 4K@144hz and HDR, Thunderbolt 3/4 to Displayport Adapter for Oculus, MacBook Pro/Air 2020, Mac Mini M1, iPad Pro, Samsung S20/21",Electronics,25.99,4.5
1160,B0819X8V28,"Y.D.F N64 to HDMI Converter Adapter Support 16:9/4:3 Conversion, HDMI Link Cable for N64 /SNES/NGC/SFC（Plug and Play）",Electronics,32.99,4.3
1161,B09WZWWR9Q,Cable Pulley Wheel Stainless Steel Swivel Pulley Block Silence Rotation Traction Wheel for Pulley System Lifting Gym Equipment Clothesline (2 Pack),Electronics,18.99,4.8
1162,B0848J7KP1,"Bell+Howell TRI Burst High Intensity Lighting with 144 LED Bulb, Multi-Directional Triple Panel Light for Indoor Great for Garage Basement Closet Boiler Room Attics As Seen On TV",Other,37.95,4.4
1163,B077N2KK27,"FIDECO SATA/IDE to USB 3.0 Adapter, Hard Drive Adapter Cable Converter for Universal 2.5/3.5 Inch SATA and IDE HDD, 2.5 Inch SSD, 5.25-Inch DVD-ROM/CD-ROM/CD-RW/DVD-RW/DVD+RW",Electronics,35.99,4.4
1164,B005AWYEO6,"3M Flashing Tape 8067 – 6 in x 75 ft - Waterproof - Adhesive Backed - All Weather - Seal Doors, Windows, Openings in Wood Frame Construction",Camera,55.31,4.6
1165,B0BLMW4QBN,"2 Pack 8"" Glass Suction Cups to Lift Large Glass Heavy Duty Handheld Glass Lifter,Vacuum Suction Cup Lifter for Replace Auto Windshield, Tile, Marble, Glass,220 lbs Load Capacity (Black)",Automotive,88.88,4.5
1166,B0045K53N0,TapeBuddy Drywall Tape Dispenser by Buddy Tools LLC - Drywall Taping Tool Applies Joint Compound to Std. Drywall Tape in One Step - Saves Time & Money vs. Messy Manual Taping and a Heavy Drywall Banjo,Office,53.89,4.3
1167,B09STPCHKP,"WCIC 1 Pack Abrasive Cleaning Stick 1-1/2"" x 1-1/2"" x 7-7/8"" Natural Rubber Eraser for Sanding Belts & Sanding Discs & Skateboard Grip Cleaner & Woodworking Eraser Sand Paper Cleaner",Office,14.99,4.5
1168,B09YQ11KQZ,"NORJIN 5 Pack 4 Inch Wire Wheel Brush, Twist Knotted Wire Wheel Brush with 5/8 Inch-11 Threaded Arbor, 0.020-Inch",Other,23.99,4.4
1169,B01A9XVUOW,Dophee 20Pcs 0.3mm-1.6mm HSS Mini Micro Twist Precision Drill Bit Set Craft Tool + Case,Tools,3.99,3.7
1170,B00007FGU5,"C2G 19018 USB Extension Cable - USB 2.0 A Male to A Female Extension Cable, White (6.6 Feet, 2 Meters)",Electronics,3.84,4.7
1171,B0B68FM42K,"xTool D1 Pro 20W Laser Engraver, 120W Laser Cutter and High Accuracy Laser Engraving Machine for Personalized Gifts, Business Cards, CNC Machine for DIY Wood, Metal, Acrylic, Leather, Paper, Glass",Office,1549.0,4.6
1172,B0C7RPBXSM,"Moreen Handheld Vacuum Cleaner Cordless, Portable Mini Blowable Car Vacuum Cleaner, Powerful Suction Suitable for Home, Stairs, Computers, Keyboards, Pet Hair, Car Interior Cleaning",Electronics,39.99,5.0
1173,B09B25HC4S,"KINDEEP 150-200W Equivalent 23W E26 LED Bulb, A21 LED Super Bright Light Bulb, 2500 Lumens, Daylight White 5000K for Your Home, Office, Store, Garage, Warehouse, Garden 12-Pack",Office,47.99,4.2
1174,B005O1MN0A,Dewalt DWHTTR350 Heavy-Duty Aluminum Stapler/Brad Nailer,Office,41.98,4.7
1175,B0BXSCTG3M,iPhone Charger [Apple MFi Certified] 3Pack 6FT Lightning Cable Fast Charging iPhone Charger Cord Compatible with iPhone 14 13 12 11 Pro Max XR XS X 8 7 6 Plus SE/iPad/iPod (Multi-Color),Electronics,12.99,4.4
1176,B09GVFN62M,"TUPARKA 4 Rolls Heat Tape for Heat Press Resistant Temperature Polyimide Tape,Ideal Solution for Heat Transfer,Sublimation,Heat Vinyl Press,3D Printing Electronics,Soldering,Circuit Board and More",Smart Home,9.29,4.6
1177,B091CLNSWC,"6 Pack Lighting Halogen R7S Base J Type 118mm Double Ended Floodlight Bulb 120 Volts 150 Watt T3 for Work, Security, Landscape Lights and Floor Lamps",Audio,16.99,4.2
1178,B07C5BDFLY,"Elmer's(R) Spray Adhesive, Disappearing Purple, 4 Oz",Tools,12.99,3.4
1179,B08JPTY94J,"100 Pack - 3ml/cc Plastic Injection Syringe with 23G 1 Inch Needles, Individually Sealed Packaged",Smart Home,31.99,4.4
1180,B08NS91WJV,10 Pack PAR20 Outdoor LED Flood Light Bulb 8W 75 Watt Equivalent 500 Lumens Dimmable Waterproof E26 3000K Warm White LED Flood Light Bulbs for Security Led Spotlight Indoor Led Recessed Light Bulbs,Kitchen,44.99,4.6
1181,B09L5LFC6Q,"10 Pack E12 Base 40W 120V B10 CTC Incandescent Frosted Dimmable Light Bulbs, Candle Light Bulbs for Chandeliers, Ceiling Fan Lights, Pendants, Fireplace",Office,16.99,4.2
1182,B07YP9TQV1,YESWELDER TIG Welding Torch WP-17V 13ft 150Amp Air Cooled Lift TIG Torch for YESWELDER MIG-205DS MIG-250PRO MIG Welder ARC-205DS Stick Welder,Audio,65.99,4.4
1183,B09BHX28Y5,"Sengled Smart Bulb, WiFi Light Bulbs, Color Changing Light Bulb, Smart Light Bulbs that Work with Alexa & Google Assistant, A19 RGB Alexa Light Bulb No Hub Required, 60W Equivalent 800LM CRI>90, 4Pack",Smart Home,59.99,4.1
1184,B00DH4J3XQ,"Aluf Plastics 710751 Ultrasac Heavy Duty Professional Quality Recycling Trash Bag, 33 Gallon Capacity, 38"" Length x 33"" Width, Blue (Case of 50)",Sports,20.16,4.1
1185,B09NVF7D5M,"DOMINOX Creme Brulee Torch, Food Torch, Culinary Torch - Cooking Torch - Propane Torch - Butane Torch for BBQ Searing Steak (Tank Not Included)",Kitchen,49.99,4.5
1186,B00LFAD70O,"DEWALT 40-Piece Impact Ready Bit Set with Flex Torq Technology, Hex Shank, Magnetic, Precision Machined (DWA2T40IRC)",Other,39.99,4.7
1187,B0BWMX9M5Y,"LCKLA Microfiber Duster with Extendable Stainless Steel 100 inches Pole,Bendable Scratch Resistant Duster for Cleaning High Ceiling Fan",Other,9.99,4.1
1188,B08GSRDS3G,Hanida 9-Inch 5-Pack and 6-Inch 7-Pack CRV Wood Pruning Saw Blades for Reciprocating/Sawzall Saws - 12 Pack,Tools,24.99,4.6
1189,B09Y8D5Z9M,"MIKEDE 36Pcs Magnets, 3 Different Size, Heavy Duty Rare Earth Magnets with Hole, Small Permanent Round Neodymium Disc Countersunk Hole Magnets for Locker, Tool Storage, DIY, Crafts (Screws Included)",Home,16.79,4.4
1190,B089NPF5HS,"Nynelly 15pcs/Set pH Meter Buffer Solution Powder for Precise and Easy for Precise pH Calibration Powder Solution 4.01,6.86,9.18",Other,13.99,4.3
1191,B09VKX44PD,"HH-66 Vinyl Cement, 4 oz. can - RH Adhesives",Tools,35.99,4.6
1192,B00ZD30POA,"Viqua VIQUA-CMB-510-HF Polypropylene Whole House Filter Fits The IHS12-D4 UV System, Single Unit",Camera,0.0,4.6
1193,B00CK01LYW,"Filterbuy 16x20x1 Air Filter MERV 8 Dust Defense (6-Pack), Pleated HVAC AC Furnace Air Filters Replacement (Actual Size: 15.50 x 19.50 x 0.75 Inches)",Camera,67.33,4.6
1194,B094V2ZG68,"Digital Caliper,6 Inch Stainless Steel Vernier Caliper with LCD Screen and IP54 Waterproof Protection,Electronic Vernier Caliper Measuring Tool-Inch/Millimeter Conversion",Smart Home,19.99,4.3
1195,B08K8J7Q5H,"Micro HDMI to HDMI Cable 6ft,Snowkids Bi-Directional Micro HDMI Cord 4K 60Hz (Male to Male) 3D/ARC/HDR/4K/Audio Return Support for GoPro Hero,Action Camera",Camera,7.99,4.5
1196,B001ECXUK0,"DEWALT Pivot Bit Holder Set, 14-Piece (DWPVTC14)",Other,27.64,4.5
1197,B0B8YMLLC1,"Preciva Grommet Tool kit, Detachable Head Grommet Eyelet Plier Set Manual Grommet Press Machine for Fabric Tarps Leather with 500pcs Silver Grommets of 3/8 Inch (10mm)",Tools,42.99,4.2
1198,B085DMD6YC,LLPT Rainbow Colored Duct Tape 6 Premium Packs 2 Inch x 30 Feet x 11 Mil Assorted Colorful Bulk Tape Tear by Hand Included Blue Pink Yellow Green Orange Red (DT606),Other,20.99,4.5
1199,B097Q4XJHM,"BISSELL - Cordless Stick Vacuum - PowerSwift Ion Pet - 2 Way Folding Handle Stores Easily - up to 20 Minutes of Run time |3191C , Blue",Other,139.99,4.1
1200,B07GSLQCYQ,"TAIFU Resmed Airsense 10 Power Cord, Replacement Power Supply Cable Charger for Resmed S10 Series, ResMed Airsense 10 Air Sense S10 AirCurve 10 Series CPAP and BiPAP Machines 90W Resmed S10 370001",Electronics,39.99,4.7
1201,B08S6M23PZ,"Bubble Buster Tool Mini Heat Gun - 300 Watt Dual-Temperature Heat Tool for Epoxy Resin, Tumbler Embossing for Removing Epoxy Cup Painting Resin Air Bubbles, Drying Crafts & Shrink Wrap Paint (Black)",Tools,12.99,4.0
1202,B07YN3R13W,"Black White Work Gloves - Dotted Safety Working Gloves, Firm Grip, Slip Resistant, Heavy Duty Cotton Knit for Men Women",Other,30.85,4.4
1203,B0CDKLXJN4,"Outdoor Extension Cord Safety Cover, Diivoo 3 Pack Weatherproof Electrical Connection Box to Protect Outdoor Plug, Outlet, Socket, Christmas Holiday Decoration Light, Black",Tools,19.99,4.3
1204,B0BX91JJF3,"AOPULE 6 Pack A4 Black Acrylic Sheet,11.69 ”x 8.26” Black Cast Acrylic Sheet Acrylic Sheet Black for Signs, DIY Display Projects, Craft,Home Decor(2mm)",Home,25.89,4.4
1205,B0924F14KQ,"Dicunoy 4 PCS Wood Chisel, Chizzle Tools Set with Beech Handles, Chrome Vanadium Steel Chisels for Woodworking, Carpentry, Woodworker (1/4"", 1/2"", 3/4"",1"")",Automotive,20.99,4.7
1206,B08NX4RCLP,"DEKOPRO 218-Piece General Household Hand Tool kit, Professional Auto Repair Tool Set for Homeowner, General Household Hand Tool Set with Plier, Screwdriver Set, Socket Set, with Portable Storage Case",Tools,119.99,4.3
1207,B07JVMG5CH,"ChgImposs 3Pcs Mini Wire Brush Set, Nylon Brass Stainless Steel Wire Brush for Cleaning Welding Slag Scrubbing and Rust",Other,6.95,4.1
1208,B0BKVYSH7Z,Bouiexye120 Pieces White Butcher Paper Precut Butcher Paper 12 x 11 inch Square Meat Sheet No Wax Butcher Paper Thicken Disposable Butcher Paper Sheets for Wrapping Meat Sublimation Heat Press,Office,15.99,4.5
1209,B0BQQV9859,Cocktail Smoker Kit for Him - Whiskey Smoker Kit - Drink Smoker Infuser Old Fashioned Smoker Kit Gifts for Men Dad Boyfriend Husband Best Friend,Electronics,23.99,4.4
1210,B06XS7BMBZ,"AUSTOR 102 Pcs Wet Dry Sandpaper 60 to 3000 Grit Assortment 3 x 5.5 Inch Abrasive Paper with Free Box for Automotive Sanding, Wood Furniture Finishing",Office,19.99,4.2
1211,B06XJ7TGBP,"ALCAN Plus Aluminum Foil, Heavy duty 45cm by 100m, 1 Count",Other,52.99,4.7
1212,B07YB9SDR6,"LIFVER Funny Coasters for Drinks with Holder, Set of 8 Marble Style Absorbent Drink Coasters with Cork Base, House Warming Gifts New Home, Perfect for Home Decor, Bar Coaster with 4 Sayings, 4 inch",Home,17.99,4.8
1213,B00HJTH91S,S.O.L. Survive Outdoors Longer 90 Percent Heat Reflective Heavy Duty Emergency Blanket,Other,16.13,4.5
1214,B07V34J36Q,SATA 12-Inch Professional Extra Wide Jaw Adjustable Wrench with Forged Alloy Steel Body and a Chrome Plated Finish - ST47125,Tools,27.15,4.5
1215,B08PMSN991,Super Glue C-Bond Extra Thin Cyanoacrylate Adhesive by CECCORP – (120 Grams / 4.23 oz.) – All Purpose CA Glue,Tools,16.14,4.4
1216,B07GGZQYM9,"230 Pieces Drill Bit Set, Size from 3/64"" up to 1/2"", 135° Tip High Speed Steel Ideal Drilling in Wood/Cast Iron/Aluminum Alloy/Plastic/Fiberglass, Complete in A Hard Storage",Tools,59.98,4.4
1217,B077ZNHSG2,"Bestgle 3 Pcs 1/4 Inch Hex Shank Quick Release Magnetic Screwdriver Bit Holder Extension Set for Screws, Nuts, and Any Drill and Handheld Driver, 2"", 4"", 6"" Length",Tools,11.69,3.9
1218,B09PR8WZ96,"Screwdriver Set,VIPITH 25 in 1 Precision Screwdriver Kit Magnetic Repair Tool for Mobile Phone,Laptop,Watch,Electronic Workshops,Glasses Repair,Magnetic Groove Design for Easy Storage",Electronics,10.98,4.2
1219,B06WD843ZM,"Jiusion 40 to 1000x Magnification Endoscope, 8 LED USB 2.0 Digital Microscope, Mini Camera with OTG Adapter and Metal Stand, Compatible with Mac Windows 7 8 10 11 Android",Camera,29.99,4.2
1220,B01LX3B2IQ,Leviton 37945-30A Glass Fuses,Other,8.48,4.7
1221,B0C2BG1M5H,"50Pcs Hard Hat Stickers for Electrician, Funny Hardhat Stickers Decals for Helmet Toolbox Hood, Waterproof Vinyl Stickers",Fashion,9.99,4.0
1222,B09XKFNLFJ,MOTUO 15 Pieces Stainless Steel Wire Brush for Cleaning Welding Slag Rust Curved Handle Wire Bristle Scratch Brushes Set,Other,12.99,4.3
1223,B07HCKWF2X,"ARCTIC P14 PWM PST (5 Pack) - 140 mm Case Fan with PWM Sharing Technology (PST), Pressure-optimised, Computer, Fan Speed: 200-1700 RPM - Black",Electronics,59.99,4.6
1224,B09ZLBKXQ1,"5 in 1 Self-Adjusting Wire Stripper Cutter, Wire Crimping Tool Wire Pliers for Wire Stripping, Cutting, Crimping 10-24 AWG (0.2-6.0mm²) (Red)",Tools,15.69,4.3
1225,B08FDKWCX4,"201 PCS Disposable Plates Rose Gold Party Supplies, Polka Dots Paper Plates, include 50 Dinner Plates,50 Dessert Plates,50 Napkins 50 Cups, 1 Plastic Tablecloth,for Baby Shower Wedding Birthday",Office,38.0,4.4
1226,B092D7TKML,"SIQIWO USB C to USB A Cable Fast Charging [2-Pack 4Ft], QC 3.0 USB Type C Sync Cord with 4 USB C Ports, for Samsung Galaxy S23 S20 S10 S9 A73 A51, Note 20 10, LG G8 G7, PS5 Controller USB C Charger",Electronics,14.99,4.3
1227,B08NR3J953,"D.N. 540"" (Twice Longer) PTFE Yellow Gas Line Pipe, Industrial Grade Thread Sealing Tape, Plumbers Propane Teflon Tape (540"" X1/2"", Yellow)",Other,9.99,4.6
1228,B06X9666DX,"DiCUNO GU10 LED Bulbs, 5W 50W Halogen Bulb Equivalent, 6000K Daylight White, 500lm Non-dimmable 45 Degree Beam Angle, Ampoule GU10 MR16 Shape 120V Flood Spotlight Twist Lock Light, 6-Pack",Audio,19.99,4.6
1229,B08GFS4M9M,1pc Replacement Key Fob Shell Case Fit for Honda 2008-2012 Accord 2006-2013 Civic EX 2009-2015 Pilot 4 Buttons Keyless Entry Remote Car Key Fob Cover Housing Casing,Automotive,7.59,4.0
1230,B07L3N11SW,"stonylab Brown Glass Dropper Bottle 30 ml (1 oz) (2 Pack), Brown Empty Glass Bottle with Glass Dropper, Inner Plug and Label for Essential Oils Aromatherapy Fragrances",Other,9.99,4.6
1231,B0BC9BM45M,"Electric Detail Sander Orbital Sander Palm Sander Mouse Sander 130W 12000RPM w/Dust Collection Box & Sanding Papers for Removing Paint, Preparing Furniture, Polishing, Sanding Down & Finishing Wood",Electronics,33.99,4.1
1232,B00VHFD4LE,TSE Safety TSE-PPKS Pocket Knee Savers Orange One Size Fits All,Other,24.65,4.2
1233,B0BRSSQLPX,"30 Microscope Slides with Specimens for Kids, Prepared Microscope Slides for Kids Microbiology, Prepared Microscope Slides for Adults",Toys,20.99,4.5
1234,B0BXSMTKDD,"VFINE 5 Inch Hand Sanding Block Set, 2 Pieces Round and Mouse-Shaped Hook Backing Plate Sand Pad with 25 Pieces 5 Inch 8 Hole Sanding Discs for Wood Furniture Restoration Arts and Crafts",Electronics,20.99,4.9
1235,B07WZRBMKB,"Probrico Entry Door Locks with Deadbolt Heavy Duty Door Levers with Single Cylinder Deadbolt Square Design Locks Keyed Alike Knobs Black Door Handles with Lock and Same Key, 1 Pack",Other,71.49,4.2
1236,B07PNX3VJL,"60W LED Corn Light Bulb, E26/E27 6000Lm 6500K Cool White,Super Bright Daylight LED Corn Bulb for Garage Barn Workshop Warehouse Factory Porch Backyard High Bay, 85V-265V",Other,29.99,4.3
1237,B0BXNWNLNJ,Sage Greenery Baby Shower Party Supplies - 175 PCS Boho Neutral Disposable Dinnerware Set (25 Guest) with Oh Baby Paper Plates Napkins Cup Plastic Fork Knives Spoon for Boy Girl Birthday Party,Office,30.99,4.8
1238,B07PDQSKM4,"LCD Digital Microscope, SKYBASIC 4.3 inch 50X-1000X Magnification Zoom HD 2 Megapixels Compound 2600 mAh Battery USB Microscope 8 Adjustable LED Light Video Camera Microscope with 32GB TF Card",Camera,68.99,4.1
1239,B002C8BFGQ,Prime-Line K 5119 White Standard Duty Screen Door Closer (Single Pack),Other,19.77,4.4
1240,B096P14J2N,"TOOLEAGUE 10 inches Cable Cutter,Heavy Duty Cable Cutting, High Leverage Cutter for Aluminum, Copper, Wire, Communications Cable",Electronics,19.99,4.6
1241,B00P4QHJNG,"Manufacturers Direct Door Seal Cinch 36"" WHT by M-D Building Products MfrPartNo 43336, 36 inch, White",Other,41.51,4.2
1242,B09GFDSRMD,"HOLKIE Caster Wheels 3 inch Locking Stem Casters, 3/8"" -16 x 1-1/2"" (Stem Diameter 3/8"", Stem Length 1-1/2"") Threaded Stem Casters Swivel Casters Set of 4 Heavy Duty Castors, Gray Caster for Furniture",Home,22.99,4.5
1243,B09DTFRS8B,"MILISTEN 1Pc Halloween Witch Broom, Hallowen Party Broom Props, Cosplay Broomstick for Halloween Decoration Costume Party Supplies, Purple, Orange",Home,11.78,3.3
1244,B09S61SQTV,"Cordless Screwdriver, MYMULIKE 47 in 1 Rechargeable Electric Screwdriver with LED Light, 3.6V Rechargeable Screw Gun, 3 N.m Drill Drivers Ideal for Furniture Assembly, Home DIY Projects",Tools,29.99,4.0
1245,B0001LQW5U,"IRWIN Tools Utility Snips, 10-Inch (2073111), Red",Tools,27.99,4.5
1246,B09XQJWNCV,"Ice Cube Tray with Lid, 2 * 33 Stackable Ice Trays for Freezer with Ice Bin, Scoops, Tongs, Ice Molds Press to Release All Ice Pink",Other,28.99,4.4
1247,B07KW4FZMG,Hon&Guan 4 Inch Insulated Dryer Vent Hose - 16FT White Flexible Duct with 2 Clamps for HVAC Ventilation and Duct Fans Systems(100mm-5M),Audio,23.99,4.4
1248,B0776ZZMRV,Alcan Aluminum Foil (50 Sq.Ft.) (Pack of 3),Other,27.99,4.5
1249,B08T1P74JY,"Mastery Mart BR30 LED Bulb, 10W Dimmable, 65 Watt Equivalent 700 Lumen, Wide Flood Light, E26 Base, Recessed Light Bulb for Can Ceiling, UL and Energy Star, Pack of 10",Other,57.99,4.5
1250,B00439MYYE,"iSpring T32M Pressurized Water Storage Tank with Ball Valve for Reverse Osmosis RO Systems, 4 Gallon, 1/4"" Tank Valve Included",Home,63.25,4.6
1251,B07Y5VQ98Q,12 Pieces Stainless Steel Oblong Pad Eye Plates and Snap Clips Heavy Duty Eye Plate Hook and Stainless Steel Spring Clip Snap Hook for Sport Home Use Swing Hammock,Sports,18.49,4.5
1252,B09TPCKVYQ,EPOMAKER Mix 1.8m Coiled Type-C to USB A TPU Mechanical Keyboard Space Cable with Detachable Aviator Connector for Gaming Keyboard and Cellphone (White),Electronics,29.99,4.4
1253,B0C37CWR24,"GUEDIAO 160A Stick Welder,110V ARC MMA Portable Welding Machine,Digital Display IGBT Inverter Beginner Mini Welder Machine with Hot Start Arc Force Anti-Stick",Toys,99.99,4.5
1254,B0BM9JBFQV,"Silk PLA Filament,TRONXY Tri-Color Coextrusion 3D Printer Filament Shiny Silk Green-Purple-Copper Multicolor PLA Fliament 1.75mm +/-0.03mm, 1kg/2.2lbs Rainbow Filament Fit Most of 3D Printer",Office,35.99,4.0
1255,B01M1GLSSF,"Anpro Brix Refractometer, Beer Wort Refractometer, Dual Scale - Specific Gravity 1.000-1.120 and Brix 0-32%, Replaces Homebrew Hydrometer (Aluminum)",Home,19.99,4.1
1256,B0B9FQGJK1,"Double Sided Tape Heavy Duty, 2 in X 66 FT (20m) Double Sided Adhesive Tape Super Sticky Carpet Tape Fabric Strong Wall Mounting Tape (Yellow)",Tools,11.99,4.2
1257,B07TC57G7P,"Glarks 420Pcs M3/M4/M5/M6/M8 Allen Head Socket Set Screw, 304 Stainless Steel Internal Hex Drive Grub Screw Assortment Kit",Tools,18.98,4.5
1258,B07FD21D2B,"GuDoQi PH Meter, TDS Meter Combo, Pool Water Test Kit, PH Tester Digital, PPM Meter, 0.01 Resolution TDS PH EC Temperature 4 in 1 Set for Drinking Water, Hydroponics, RO System, Aquarium, Swimming",Sports,17.99,3.9
1259,B0C4F1QT1M,"VCELINK Wire Cutters Small, Portable Flush Cut Pliers, Labor Saving Electronic Industry Side Cutters for Jewelry Making, Trimming Plastic, Guitar, Zip Ties, Blue, 5 Inches, 2 Pack",Tools,14.99,4.6
1260,B074PTQZRP,Harris 100% Chemically Resistant Professional Spray Bottles 32oz (3-Pack),Other,29.99,4.0
1261,B0007UQNNQ,Celestron -31145 - NexStar 130SLT Computerized Telescope - Compact and Portable - Newtonian Reflector Optical Design - SkyAlign Technology - Computerized Hand Control - 130mm Aperture,Electronics,607.73,4.3
1262,B07W51PGP1,"LED Refrigerator Light Bulb, ProPOW 40W Equivalent 120V A15 Fridge Bulbs 5 Watt Daylight White 5000K E26 Medium Base, Energy Saving Freezer Ceiling Home Lighting, Not-Dim, Waterproof, 2 Pack",Home,17.99,4.4
1263,B01BW5N9YU,Amara View Medium Cushion,Other,53.3,4.5
1264,B000TDGI18,Weller Industrial Soldering Gun Kit - D650PK,Smart Home,165.99,4.5
1265,B09B1YB93L,"STUSGO 18-Piece Cocktail Making Set, Beverage Mixer Shaker Set with Bamboo Stand, Perfect Home Bartender Mixing Set, 24 oz Bar Tools, Professional Bar and Home Drinkware Tools for Holiday,Christmas",Kitchen,39.99,4.5
1266,B09P17SQ88,"Double Sided Tape, 3M VHB Mounting Tape, 9.8 Feet x 0.4 Inch 3M Heavy Duty Waterproof Foam Tape, Strong Adhesive Two Side 3M Tape for Car, LED Lights, Home and Office Décor",Office,10.99,4.1
1267,B08BS29VG4,"Amazon Basics High-Speed 8K HDMI Cable, Black - 6 Feet",Electronics,12.97,4.7
1268,B06XRFD9YK,Twin Extension Cord Power Strip - 12 Foot Cord - 6 feet on Each Side - Flat Head (Wall Hugger) Outlet Plug - 6 Polarized Outlets with Safety Cover,Other,19.95,4.7
1269,B0C3MVNVGG,"Timo Waterproof Shoe Tray - 2-Pack Versatile Mat for Shoes, Pets, Plants & Floors (Large)",Fashion,29.99,4.6
1270,B07YF5CKKW,"AmazonCommercial Multi Purpose Waterproof Poly Tarp Cover, 12 X 16 FT, 16MIL Thick, Silver/Black, 1-Pack",Other,64.17,4.6
1271,B07H4QB6J7,"XFasten RV Awning Repair Tape, 3-Inches x 30 Feet, Waterproof Rip Stop Patch for Vinyl, RV punctures, Camper, Awning, Canopy, Tents, Tarpaulin and Greenhouse",Audio,21.49,3.9
1272,B08XZ7MVYJ,"INCLY 620 PCS Small Nails for Hanging Pictures Assortment Kit with 8oz Claw Small Hammer, Mini Hammer Set with Hardware Nails Assorted Set 310 Wall Nails & 310 Finish Nails for Installing with Case",Tools,17.99,4.6
1273,B086D86L59,Yocada Heavy-Duty Broom Outdoor Commercial Perfect for Courtyard Garage Lobby Mall Market Floor Home Kitchen Room Office Pet Hair Rubbish 54Inch,Kitchen,29.99,4.6
